"4326","#doc=aslmusicalreact.2.txt","","","","","","","","","","","","","",""
"4327","1","Реакция","РЕАКЦИЯ","S f inan nom sg","","","я","и","ц","к","а","е","S","РЕАКЦИЯ","S f inan nom sg"
"4956","2","каждый","КАЖДЫЙ","APRO - nom sg plen m -","","","й","ы","д","ж","а","к","A","КАЖДЫЙ","A - nom sg plen m -"
"4957","3","может","МОЧЬ","V ipf praes sg indic - 3p","","","т","е","ж","о","м","","V","МОЧЬ","V ipf praes sg indic - 3p"
"4958","4",",",",","SENT","","","","","","","","","SENT",",","SENT"
"4959","","","","","","","","","","","","","","",""
"4960","1","О","О","INTJ","","","о","","","","","","PR","О","PR"
"4961","2","Боже","БОЖЕ","INTJ","","","е","ж","о","б","","","S","БОЖЕ","S m anim voc sg"
"4962","3",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"4963","4","н","Н","NONLEX","","","н","","","","","","S","Н","S - - nonflex nonflex"
"4964","5","-","-","PUNC","","","","","","","","","PUNC","-","PUNC"
"4965","6","н","Н","NONLEX","","","н","","","","","","S","Н","S - - nonflex nonflex"
"4966","7","-","-","PUNC","","","","","","","","","PUNC","-","PUNC"
"4967","8","брейкдаун","БРЕЙКДАУН","S m inan nom sg","","","н","у","а","д","к","й","S","БРЕЙКДАУН","S m inan acc sg"
"4968","9","пошел","ПОЙТИ","V pf praet sg indic m -","","","л","е","ш","о","п","","V","ПОЙТИ","V pf praet sg indic m -"
"4969","10","!","!","SENT","","","","","","","","","SENT","!","SENT"
"4970","","","","","","","","","","","","","","",""
"4971","1","Они","ОНИ","SPRO pl - - 3p nom","","","и","н","о","","","","SPRO","ОНИ","SPRO pl - - nom"
"4972","2","все","ВЕСЬ","APRO - nom pl  - -","","","е","с","в","","","","A","ВЕСЬ","A - nom pl plen - -"
"4973","3","бьются","БИТЬСЯ","V ipf praes pl indic - 3p","","","я","с","т","ю","ь","б","V","БИТЬСЯ","V ipf praes pl indic - 3p"
"4974","4","головой","ГОЛОВА","S f inan ins sg","","","й","о","в","о","л","о","S","ГОЛОВА","S f inan ins sg"
"4975","5","об","ОБ","PR","","","б","о","","","","","PR","ОБ","PR"
"4976","6","стол","СТОЛ","S m inan acc sg","","","л","о","т","с","","","S","СТОЛ","S m inan acc sg"
"4977","7",",",",","SENT","","","","","","","","","SENT",",","SENT"
"4978","","","","","","","","","","","","","","",""
"4979","1","О","О","PR","","","о","","","","","","PR","О","PR"
"4980","2","нет","НЕТ","PART","","","т","е","н","","","","PART","НЕТ","PART"
"4981","3","…","…","SENT","","","","","","","","","SENT","…","SENT"
"4982","","","","","","","","","","","","","","",""
"4983","1","Так","ТАК","PART","","","к","а","т","","","","ADV","ТАК","ADV -"
"4984","2","…","…","SENT","","","","","","","","","SENT","…","SENT"
"4985","","","","","","","","","","","","","","",""
"4986","1","Опять","ОПЯТЬ","ADV -","","","ь","т","я","п","о","","ADV","ОПЯТЬ","ADV -"
"4987","2","вышли","ВЫЙТИ","V pf praet pl indic - -","","","и","л","ш","ы","в","","V","ВЫСЛАТЬ","V pf - sg imper - 2p"
"4988","3","люди","ЧЕЛОВЕК","S m anim nom pl","","","и","д","ю","л","","","S","ЧЕЛОВЕК","S m anim nom pl"
"4989","4","в","В","PR","","","в","","","","","","PR","В","PR"
"4990","5","смешных","СМЕШНОЙ","A - loc pl plen - -","","","х","ы","н","ш","е","м","A","СМЕШНОЙ","A - loc pl plen - -"
"4991","6","шортах","ШОРТЫ","S - inan loc pl","","","х","а","т","р","о","ш","S","ШОРТЫ","S - inan loc pl"
"4992","7",",",",","SENT","","","","","","","","","SENT",",","SENT"
"4993","","","","","","","","","","","","","","",""
"4994","1","Стоп","СТОП","INTJ","","","п","о","т","с","","","INTJ","СТОП","INTJ"
"4995","2",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"4996","3","а","А","CONJ","","","а","","","","","","CONJ","А","CONJ"
"4997","4","один","ОДИН","ANUM - nom sg m -","","","н","и","д","о","","","A","ОДИН","A - nom sg plen m -"
"4998","5","из","ИЗ","PR","","","з","и","","","","","PR","ИЗ","PR"
"4999","6","них","ОНИ","SPRO 3p pl - - loc","","","х","и","н","","","","SPRO","ОНИ","SPRO pl - - loc"
"5000","7","что","ЧТО","CONJ","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5001","8",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5002","9","в","В","PR","","","в","","","","","","PR","В","PR"
"5003","10","шортах","ШОРТЫ","S - inan loc pl","","","х","а","т","р","о","ш","S","ШОРТЫ","S - inan loc pl"
"5004","11","поверх","ПОВЕРХ","PR","","","х","р","е","в","о","п","PR","ПОВЕРХ","PR"
"5005","12","колготок","КОЛГОТКИ","S - inan gen pl","","","к","о","т","о","г","л","S","КОЛГОТКИ","S - inan gen pl"
"5006","13",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5007","14","или","ИЛИ","CONJ","","","и","л","и","","","","CONJ","ИЛИ","CONJ"
"5008","15","что","ЧТО","SPRO n - nom sg -","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5009","16",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5010","17","я","Я","SPRO sg 1p - nom","","","я","","","","","","SPRO","Я","SPRO sg 1p - nom"
"5011","18","не","НЕ","PART","","","е","н","","","","","PART","НЕ","PART"
"5012","19","понимаю","ПОНИМАТЬ","V ipf praes sg indic - 1p","","","ю","а","м","и","н","о","V","ПОНИМАТЬ","V ipf praes sg indic - 1p"
"5013","20","?","?","SENT","","","","","","","","","SENT","?","SENT"
"5014","","","","","","","","","","","","","","",""
"5015","1","Что","ЧТО","SPRO n - nom sg","","","о","т","ч","","","","S","ЧТО","S n - nom sg"
"5016","2","происходит","ПРОИСХОДИТЬ","V ipf praes sg indic - 3p","","","т","и","д","о","х","с","V","ПРОИСХОДИТЬ","V ipf praes sg indic - 3p"
"5017","3","?","?","SENT","","","","","","","","","SENT","?","SENT"
"5018","","","","","","","","","","","","","","",""
"5019","1","Это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5020","2","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5021","3","это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5022","4","будто","БУДТО","CONJ","","","о","т","д","у","б","","PART","БУДТО","PART"
"5023","5","более","БОЛЕЕ","ADV -","","","е","е","л","о","б","","ADV","БОЛЕЕ","ADV -"
"5024","6","хорошая","ХОРОШИЙ","A - nom sg plen f -","","","я","а","ш","о","р","о","A","ХОРОШИЙ","A - nom sg plen f -"
"5025","7","версия","ВЕРСИЯ","S f inan nom sg","","","я","и","с","р","е","в","S","ВЕРСИЯ","S f inan nom sg"
"5026","8","мюзикла","МЮЗИКЛ","S m inan gen sg","","","а","л","к","и","з","ю","S","МЮЗИКЛ","S m inan gen sg"
"5027","9","«","«","PUNC","","","","","","","","","PUNC","«","PUNC"
"5028","10","Преступление","ПРЕСТУПЛЕНИЕ","S n inan nom sg","","","е","и","н","е","л","п","S","ПРЕСТУПЛЕНИЕ","S n inan nom sg"
"5029","11","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5030","12","наказание","НАКАЗАНИЕ","S n inan nom sg","","","е","и","н","а","з","а","S","НАКАЗАНИЕ","S n inan nom sg"
"5031","13","»","»","PUNC","","","","","","","","","PUNC","»","PUNC"
"5032","14",",",",","SENT","","","","","","","","","SENT",",","SENT"
"5033","","","","","","","","","","","","","","",""
"5034","1","Учитывая","УЧИТЫВАТЬ","V ipf praes - ger - -","","","я","а","в","ы","т","и","V","УЧИТЫВАТЬ","V ipf praes - ger - -"
"5035","2","то","ТО","SPRO acc sg n","","","о","т","","","","","CONJ","ТО","CONJ"
"5036","3",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5037","4","каким","КАКОЙ","APRO - ins sg  m -","","","м","и","к","а","к","","A","КАКОЙ","A - ins sg plen m -"
"5038","5","был","БЫТЬ","V ipf praet sg indic m -","","","л","ы","б","","","","V","БЫТЬ","V ipf praet sg indic m -"
"5039","6","мюзикл","МЮЗИКЛ","S m inan nom sg","","","л","к","и","з","ю","м","S","МЮЗИКЛ","S m inan nom sg"
"5040","7","«","«","PUNC","","","","","","","","","PUNC","«","PUNC"
"5041","8","Преступление","ПРЕСТУПЛЕНИЕ","S n inan nom sg","","","е","и","н","е","л","п","S","ПРЕСТУПЛЕНИЕ","S n inan nom sg"
"5042","9","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5043","10","наказание","НАКАЗАНИЕ","S n inan nom sg","","","е","и","н","а","з","а","S","НАКАЗАНИЕ","S n inan nom sg"
"5044","11","»","»","PUNC","","","","","","","","","PUNC","»","PUNC"
"5045","12",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5046","13","все","ВСЕ","SPRO N - - acc sg","","","е","с","в","","","","S","ВСЕ","S - - acc pl"
"5047","14",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5048","15","что","ЧТО","SPRO n - nom sg","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5049","16","угодно","УГОДНО","PART","","","о","н","д","о","г","у","PART","УГОДНО","PART"
"5050","17","—","—","PUNC","","","","","","","","","PUNC","—","PUNC"
"5051","18","это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5052","19","более","МНОГО","ADV comp","","","е","е","л","о","б","","ADV","МНОГО","ADV comp"
"5053","20","лучшая","ЛУЧШИЙ","A supr nom sg plen f -","","","я","а","ш","ч","у","л","A","ЛУЧШИЙ","A supr nom sg plen f -"
"5054","21","версия","ВЕРСИЯ","S f inan nom sg","","","я","и","с","р","е","в","S","ВЕРСИЯ","S f inan nom sg"
"5055","22","его","ОН","SPRO sg 3p m gen","","","о","г","е","","","","SPRO","ОН","SPRO sg 3p m acc"
"5056","23",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5057","24","так что","так что","ZERO","раздельно","","о","т","ч"," ","к","а","ZERO","так что","ZERO"
"5058","25","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5059","26","Ну","НУ","PART","","","у","н","","","","","PART","НУ","PART"
"5060","27","это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5061","28","хотя бы","хотя бы","ZERO","раздельно","","ы","б"," ","я","т","о","-","хотя бы","-"
"5062","29","качественно","КАЧЕСТВЕННО","ADV -","","","о","н","н","е","в","т","ADV","КАЧЕСТВЕННО","ADV -"
"5063","30","выглядит","ВЫГЛЯДЕТЬ","V ipf praes sg indic - 3p","","","т","и","д","я","л","г","V","ВЫГЛЯДЕТЬ","V ipf praes sg indic - 3p"
"5064","31",",",",","SENT","","","","","","","","","SENT",",","SENT"
"5065","","","","","","","","","","","","","","",""
"5066","1","Ага","АГА","INTJ","","","а","г","а","","","","INTJ","АГА","INTJ"
"5067","2","…","…","SENT","","","","","","","","","SENT","…","SENT"
"5068","","","","","","","","","","","","","","",""
"5069","1","Обсуждение","ОБСУЖДЕНИЕ","S n inan nom sg","","","е","и","н","е","д","ж","S","ОБСУЖДЕНИЕ","S n inan nom sg"
"5070","2","после","ПОСЛЕ","PR","","","е","л","с","о","п","","PR","ПОСЛЕ","PR"
"5071","3","видео","ВИДЕО","S n inan 0","","","о","е","д","и","в","","S","ВИДЕО","S n inan nonflex nonflex"
"5072","4",",",",","SENT","","","","","","","","","SENT",",","SENT"
"5073","","","","","","","","","","","","","","",""
"5074","1","Интервьюер","ИНТЕРВЬЮЕР","S m anim nom sg","","","р","е","ю","ь","в","р","S","ИНТЕРВЬЮЕР","S m anim nom sg"
"5075","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5076","3","Что","ЧТО","SPRO n - acc sg","","","о","т","ч","","","","ADV","ЧТО","ADV -"
"5077","4","ты","ТЫ","SPRO sg 2p - nom","","","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom"
"5078","5","только","ТОЛЬКО","PART","","","о","к","ь","л","о","т","PART","ТОЛЬКО","PART"
"5079","6","что","ЧТО","CONJ","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5080","7","посмотрела","ПОСМОТРЕТЬ","V pf praet sg indic f -","","","а","л","е","р","т","о","V","ПОСМОТРЕТЬ","V pf praet sg indic f -"
"5081","8","?","?","SENT","","","","","","","","","SENT","?","SENT"
"5082","","","","","","","","","","","","","","",""
"5083","1","П","П","NONLEX","","","п","","","","","","S","П","S - - nonflex nonflex"
"5084","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5085","3","Эээ","ЭЭЭ","NONLEX","","","э","э","э","","","","NONLEX","ЭЭЭ","NONLEX"
"5086","4","…","…","SENT","","","","","","","","","SENT","…","SENT"
"5087","","","","","","","","","","","","","","",""
"5088","1","Ну","НУ","PART","","","у","н","","","","","PART","НУ","PART"
"5089","2",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5090","3","я","Я","SPRO sg 1p - nom","","","я","","","","","","SPRO","Я","SPRO sg 1p - nom"
"5091","4","так","ТАК","ADV -","","","к","а","т","","","","ADV","ТАК","ADV -"
"5092","5","понимаю","ПОНИМАТЬ","V ipf praes sg indic - 1p","","","ю","а","м","и","н","о","V","ПОНИМАТЬ","V ipf praes sg indic - 1p"
"5093","6",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5094","7","мюзикл","МЮЗИКЛ","S m inan nom sg","","","л","к","и","з","ю","м","S","МЮЗИКЛ","S m inan nom sg"
"5095","8","с","С","PR","","","с","","","","","","PR","С","PR"
"5096","9","жестовым","ЖЕСТОВЫЙ","A - ins sg plen m -","","","м","ы","в","о","т","с","A","ЖЕСТОВЫЙ","A - ins sg plen m -"
"5097","10","языком","ЯЗЫК","S m inan ins sg","","","м","о","к","ы","з","я","S","ЯЗЫК","S m inan ins sg"
"5098","11",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5099","12","включенным","ВКЛЮЧИТЬ","PARTCP pf praet ins pl plen - pass -","","","м","ы","н","н","е","ч","PARTCP","ВКЛЮЧИТЬ","PARTCP pf praet dat pl plen - pass -"
"5100","13","в","В","PR","","","в","","","","","","PR","В","PR"
"5101","14","программу","ПРОГРАММА","S f inan acc sg","","","у","м","м","а","р","г","S","ПРОГРАММА","S f inan acc sg"
"5102","15","…","…","SENT","","","","","","","","","SENT","…","SENT"
"5103","","","","","","","","","","","","","","",""
"5104","1","Интервьюер","ИНТЕРВЬЮЕР","S m anim nom sg","","","р","е","ю","ь","в","р","S","ИНТЕРВЬЮЕР","S m anim nom sg"
"5105","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5106","3","Так","ТАК","ADV -","","","к","а","т","","","","ADV","ТАК","ADV -"
"5107","4",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5108","5","а","А","CONJ","","","а","","","","","","S","А","S - - nonflex nonflex"
"5109","6","чт","ЧТ","NONLEX","слитно","","т","ч","","","","","S","ЧТ","S - - - -"
"5110","7","-","-","PUNC","","","","","","","","","PUNC","-","PUNC"
"5111","8","а","А","CONJ","","","а","","","","","","CONJ","А","CONJ"
"5112","9","что","ЧТО","SPRO n - acc sg","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5113","10","ты","ТЫ","SPRO sg 2p - nom","","","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom"
"5114","11","вообще","ВООБЩЕ","ADV -","","","е","щ","б","о","о","в","ADV","ВООБЩЕ","ADV -"
"5115","12","думаешь","ДУМАТЬ","V ipf praes sg indic - 2p","","","ь","ш","е","а","м","у","V","ДУМАТЬ","V ipf praes sg indic - 2p"
"5116","13","про","ПРО","PR","","","о","р","п","","","","PR","ПРО","PR"
"5117","14","такие","ТАКОЙ","APRO- acc pl ","","","е","и","к","а","т","","A","ТАКОЙ","A - acc pl plen - inan"
"5118","15",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5119","16","как бы","как бы","ZERO","раздельно","","ы","б"," ","к","а","к","-","как бы","-"
"5120","17","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5121","18","про","ПРО","PR","","","о","р","п","","","","PR","ПРО","PR"
"5122","19","то","ТО","SPRO n - acc sg","","","о","т","","","","","S","ТО","S n - acc sg"
"5123","20",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5124","21","что","ЧТО","CONJ","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5125","22","вот","ВОТ","PART","","","т","о","в","","","","PART","ВОТ","PART"
"5126","23","такое","ТАКОЙ","APRO - nom sg n -","","","е","о","к","а","т","","A","ТАКОЙ","A - nom sg plen n -"
"5127","24","люди","ЧЕЛОВЕК","S m anim nom pl","","","и","д","ю","л","","","S","ЧЕЛОВЕК","S m anim nom pl"
"5128","25","делают","ДЕЛАТЬ","V ipf praes pl indic - 3p","","","т","ю","а","л","е","д","V","ДЕЛАТЬ","V ipf praes pl indic - 3p"
"5129","26","?","?","SENT","","","","","","","","","SENT","?","SENT"
"5130","","","","","","","","","","","","","","",""
"5131","1","П","П","NONLEX","","","п","","","","","","S","П","S - - nonflex nonflex"
"5132","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5133","3","Именно","ИМЕННО","PART","","","о","н","н","е","м","и","PART","ИМЕННО","PART"
"5134","4","про","ПРО","PR","","","о","р","п","","","","PR","ПРО","PR"
"5135","5","жестовый","ЖЕСТОВЫЙ","A - acc sg plen m","","","й","ы","в","о","т","с","A","ЖЕСТОВЫЙ","A - acc sg plen m inan"
"5136","6","язык","ЯЗЫК","S m inan acc sg","","","к","ы","з","я","","","S","ЯЗЫК","S m inan acc sg"
"5137","7","?","?","SENT","","","","","","","","","SENT","?","SENT"
"5138","","","","","","","","","","","","","","",""
"5139","1","Интервьюер","ИНТЕРВЬЮЕР","S m anim nom sg","","","р","е","ю","ь","в","р","S","ИНТЕРВЬЮЕР","S m anim nom sg"
"5140","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5141","3","Да","ДА","PART","","","а","д","","","","","PART","ДА","PART"
"5142","4",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5143","5","мюзикл","МЮЗИКЛ","S m inan nom sg","","","л","к","и","з","ю","м","S","МЮЗИКЛ","S m inan nom sg"
"5144","6","на","НА","PR","","","а","н","","","","","PR","НА","PR"
"5145","7","жестовом","ЖЕСТОВЫЙ","A - loc sg plen m -","","","м","о","в","о","т","с","A","ЖЕСТОВЫЙ","A - loc sg plen m -"
"5146","8","языке","ЯЗЫК","S m inan loc sg","","","е","к","ы","з","я","","S","ЯЗЫК","S m inan loc sg"
"5147","9",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5148","10","что","ЧТО","SPRO n - acc sg","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5149","11","ты","ТЫ","SPRO sg 2p - nom","","","ы","т","","","","","SPRO","ТЫ","SPRO sg 2p - nom"
"5150","12","вообще","ВООБЩЕ","ADV -","","","е","щ","б","о","о","в","ADV","ВООБЩЕ","ADV -"
"5151","13","об","ОБ","PR","","","б","о","","","","","PR","ОБ","PR"
"5152","14","этом","ЭТО","SPRO n - loc sg","","","м","о","т","э","","","S","ЭТО","S n - loc sg"
"5153","15","думаешь","ДУМАТЬ","V ipf praes sg indic - 2p","","","ь","ш","е","а","м","у","V","ДУМАТЬ","V ipf praes sg indic - 2p"
"5154","16","?","?","SENT","","","","","","","","","SENT","?","SENT"
"5155","","","","","","","","","","","","","","",""
"5156","1","П","П","NONLEX","","","п","","","","","","S","П","S - - nonflex nonflex"
"5157","2","@","@","PUNC","","","","","","","","","PUNC","@","PUNC"
"5158","3","Ну","НУ","PART","","","у","н","","","","","PART","НУ","PART"
"5159","4","это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5160","5","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5161","6","это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5162","7","очень","ОЧЕНЬ","ADV -","","","ь","н","е","ч","о","","ADV","ОЧЕНЬ","ADV -"
"5163","8","здорово","ЗДОРОВО","ADV -","","","о","в","о","р","о","д","ADV","ЗДОРОВО","ADV -"
"5164","9",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5165","10","на","НА","PR","","","а","н","","","","","PR","НА","PR"
"5166","11","самом","САМЫЙ","APRO - loc sg n -","","","м","о","м","а","с","","A","САМЫЙ","A - loc sg plen n -"
"5167","12","деле","ДЕЛО","S n inan loc sg","","","е","л","е","д","","","S","ДЕЛО","S n inan loc sg"
"5168","13",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5169","14","это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5170","15","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5171","16","очень","ОЧЕНЬ","ADV -","","","ь","н","е","ч","о","","ADV","ОЧЕНЬ","ADV -"
"5172","17","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5173","18","меня","Я","SPRO sg 1p - acc","","","я","н","е","м","","","SPRO","Я","SPRO sg 1p - acc"
"5174","19","очень","ОЧЕНЬ","ADV -","","","ь","н","е","ч","о","","ADV","ОЧЕНЬ","ADV -"
"5175","20","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5176","21","радует","РАДОВАТЬ","V ipf praes sg indic - 3p","","","т","е","у","д","а","р","V","РАДОВАТЬ","V ipf praes sg indic - 3p"
"5177","22",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5178","23","я","Я","SPRO sg 1p - nom","","","я","","","","","","SPRO","Я","SPRO sg 1p - nom"
"5179","24","думаю","ДУМАТЬ","V ipf praes sg indic - 1p","","","ю","а","м","у","д","","V","ДУМАТЬ","V ipf praes sg indic - 1p"
"5180","25",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5181","26","этот","ЭТОТ","APRO - nom sg m -","","","т","о","т","э","","","A","ЭТОТ","A - nom sg plen m -"
"5182","27","факт","ФАКТ","S m inan nom sg","","","т","к","а","ф","","","S","ФАКТ","S m inan nom sg"
"5183","28",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5184","29","потому что","потому что","ZERO","CONJ","","о","т","ч"," ","у","м","ZERO","потому что","ZERO"
"5185","30","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5186","31","ммм","МММ","NONLEX","","","м","м","м","","","","S","МММ","S n inan loc sg"
"5187","32","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5188","33","понятное","ПОНЯТНЫЙ","A - nom sg plen n -","","","е","о","н","т","я","н","A","ПОНЯТНЫЙ","A - nom sg plen n -"
"5189","34","дело","ДЕЛО","S n inan nom sg","","","о","л","е","д","","","S","ДЕЛО","S n inan nom sg"
"5190","35",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5191","36","что","ЧТО","CONJ","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5192","37","если","ЕСЛИ","CONJ","","","и","л","с","е","","","CONJ","ЕСЛИ","CONJ"
"5193","38","человек","ЧЕЛОВЕК","S m anim nom sg","","","к","е","в","о","л","е","S","ЧЕЛОВЕК","S m anim nom sg"
"5194","39","глухой","ГЛУХОЙ","A - nom sg plen m -","","","й","о","х","у","л","г","A","ГЛУХОЙ","A - nom sg plen m -"
"5195","40",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5196","41","это","ЭТО","SPRO n - nom sg","","","о","т","э","","","","S","ЭТО","S n - nom sg"
"5197","42","не","НЕ","PART","","","е","н","","","","","PART","НЕ","PART"
"5198","43","значит","ЗНАЧИТЬ","V ipf praes sg indic - 3p","","","т","и","ч","а","н","з","V","ЗНАЧИТЬ","V ipf praes sg indic - 3p"
"5199","44",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5200","45","что","ЧТО","CONJ","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5201","46","…","…","PUNC","","","","","","","","","PUNC","…","PUNC"
"5202","47","если","ЕСЛИ","CONJ","","","и","л","с","е","","","CONJ","ЕСЛИ","CONJ"
"5203","48","человек","ЧЕЛОВЕК","S m anim nom sg","","","к","е","в","о","л","е","S","ЧЕЛОВЕК","S m anim nom sg"
"5204","49","не","НЕ","PART","","","е","н","","","","","PART","НЕ","PART"
"5205","50","имеет","ИМЕТЬ","V ipf praes sg indic - 3p","","","т","е","е","м","и","","V","ИМЕТЬ","V ipf praes sg indic - 3p"
"5206","51","возможности","ВОЗМОЖНОСТЬ","S f inan gen sg","","","и","т","с","о","н","ж","S","ВОЗМОЖНОСТЬ","S f inan gen sg"
"5207","52","как-то","КАК-ТО","ADVPRO -","","","о","т","","к","а","к","ADV","КАК-ТО","ADV -"
"5208","53","слышать","СЛЫШАТЬ","V ipf - - inf - -","","","ь","т","а","ш","ы","л","V","СЛЫШАТЬ","V ipf - - inf - -"
"5209","54","песни","ПЕСНЯ","S f inan acc pl","","","и","н","с","е","п","","S","ПЕСНЯ","S f inan acc pl"
"5210","55","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5211","56","так","ТАК","ADV -","","","к","а","т","","","","ADV","ТАК","ADV -"
"5212","57","далее","ДАЛЕЕ","ADV -","","","е","е","л","а","д","","ADV","ДАЛЕЕ","ADV -"
"5213","58","и","И","CONJ","","","и","","","","","","CONJ","И","CONJ"
"5214","59","понимать","ПОНИМАТЬ","V ipf - - inf - -","","","ь","т","а","м","и","н","V","ПОНИМАТЬ","V ipf - - inf - -"
"5215","60","посыл","ПОСЫЛ","S m inan acc sg","","","л","ы","с","о","п","","S","ПОСЫЛ","S m inan acc sg"
"5216","61",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5217","62","будь","БЫТЬ","V ipf - sg imper - 2p","","","ь","д","у","б","","","V","БЫТЬ","V ipf - sg imper - 2p"
"5218","63","то","ТО","SPRO n - nom sg","","","о","т","","","","","CONJ","ТО","CONJ"
"5219","64","фильм","ФИЛЬМ","S m inan nom sg","","","м","ь","л","и","ф","","S","ФИЛЬМ","S m inan nom sg"
"5220","65",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5221","66","мюзикл","МЮЗИКЛ","S m inan nom sg","","","л","к","и","з","ю","м","S","МЮЗИКЛ","S m inan nom sg"
"5222","67",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5223","68","песня","ПЕСНЯ","S f inan nom sg","","","я","н","с","е","п","","S","ПЕСНЯ","S f inan nom sg"
"5224","69","—","—","PUNC","","","","","","","","","PUNC","—","PUNC"
"5225","70","что","ЧТО","SPRO - nom sg n -","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5226","71","угодно","УГОДНО","PART","","","о","н","д","о","г","у","PART","УГОДНО","PART"
"5227","72",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5228","73","очень","ОЧЕНЬ","ADV -","","","ь","н","е","ч","о","","ADV","ОЧЕНЬ","ADV -"
"5229","74","здорово","ЗДОРОВО","ADV -","","","о","в","о","р","о","д","ADV","ЗДОРОВО","ADV -"
"5230","75",",",",","PUNC","","","","","","","","","PUNC",",","PUNC"
"5231","76","что","ЧТО","CONJ","","","о","т","ч","","","","CONJ","ЧТО","CONJ"
"5232","77","им","ОНИ","SPRO 3p pl - - dat","","","м","и","","","","","SPRO","ОНИ","SPRO pl - - dat"
"5233","78","дается","ДАВАТЬСЯ","V ipf praes sg indic - 3p","","","я","с","т","е","а","д","V","ДАВАТЬСЯ","V ipf praes sg indic - 3p"
